measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2013,0.14317228034162782,0.2734892860358141,0.057280741877571095
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2015,126.86210029609968,142.471209938967,110.03802016286944
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2018,148.23175862533506,157.23846464797705,130.20725407489408
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2013,0.01694105129419878,0.01793438176089646,0.015283928919473501
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2013,453.6371132637914,457.35770577203385,451.43794753579914
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2012,134.07204061534148,139.39486391194623,124.22226821041501
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2010,0.18901022495445935,0.36911749443181746,0.078195565221525
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2010,27.502221334628274,30.98690266174167,24.174792413159466
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2021,119.35668541660871,160.51050452838712,91.72883333309223
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2021,9.085951246958784,11.360750791364186,7.110926293781085
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2021,16.346808373259044,16.45364437664459,16.236014599981242
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2011,13.82111308202296,14.508834292772189,12.6561345409828
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2011,17.318483176345968,18.361049604986388,15.290047064417056
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2012,428.5137353973455,481.99146345453534,378.46940713563646
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2012,20.9940210967087,24.355484220994732,18.004288286674054
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2013,28.92838129275165,33.674535336329576,24.398901092478113
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2015,25.58243330092778,29.428379562049518,21.369323196192852
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2014,38.60785569026654,40.63718443929445,34.327634704808816
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2016,126.57045852328504,142.18884977782466,110.33752897382041
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2010,35.947485766397016,40.79345183759461,31.35743122325753
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,1996,42.674535881672035,44.04124039568821,40.08665322717458
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,1996,0.44289006857292157,0.45962393362675386,0.4153182801540845
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,1996,10.37008172298768,10.385528559548407,10.355381552738425
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2011,135.99139575148658,141.12306047197265,125.99692019420405
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2012,26.018506351071483,30.06532587757116,21.870374734963935
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2012,0.016916634466261155,0.01789909970867467,0.015361752304465622
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2012,456.8650449294723,460.48773803817517,454.73536634675236
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2013,117.77363458083222,136.10163034731931,101.87314246895203
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2013,12.536642410646644,13.159109842552994,11.446309102612155
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2013,18.931853330290096,20.027018296580568,16.709051352220033
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2015,115.34991640311527,129.87812225958677,102.59883352477519
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2010,127.54002135269154,142.0836189701318,113.55412988618119
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2014,0.11686419116692605,0.2291701559525455,0.05713085872690717
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2015,38.83648123857107,40.889769842235225,34.53517297987537
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2015,0.03372171588217579,0.03658693667388304,0.030216241628936172
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2013,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2014,0.03415297715868825,0.03732384212585266,0.030625611605852192
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2015,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2016,38.7842226528035,40.87440009819727,34.54762435517152
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2019,146.1111183365168,155.00346267712456,128.36378544674696
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2012,0.1501206194589595,0.2794211302034403,0.06411102369218083
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2021,145.29701417755615,154.2665903020587,127.70692367483426
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1996,224.18127447390236,251.2678665661699,199.29008754790982
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2002,126.32841959344485,142.88856062718054,114.85246446590938
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2002,25.50135243284122,29.390050017129656,21.71151135463934
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2002,32.55512491389171,33.43123030049662,31.741825030120683
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2002,32.579268626507265,33.79931015588864,30.350059187931368
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2002,0.2850988222491626,0.29675351905640246,0.2656206007581754
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2002,4.578176140466928,4.580254929062934,4.576182629925263
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2012,13.214956613548395,13.865564024569894,12.06088456706139
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2012,18.004827832407816,19.08790586296095,15.87220794247286
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2009,140.56562715597875,145.65895675556305,130.37294308678966
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2018,123.87412865817522,142.60416644033396,105.41304235519654
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2019,126.74904267436204,144.4753015771602,108.81979725853479
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2017,12.593502457126908,13.201853122599529,11.573572956778843
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2017,21.171491594832805,22.35585290268828,18.73426619308358
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2014,0.3479757670720878,0.4117145293158879,0.29082201365942306
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2012,31.385986108740667,36.5573695468486,26.624347801671203
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2012,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2013,38.887595483618945,40.9506636058787,34.58520348482377
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2016,0.29384207176749566,0.34057154669533896,0.2526656351393912
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2015,0.017735967206680574,0.018790983424303246,0.01611871592030601
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2015,453.30594656334716,457.13735159495906,451.18700948666464
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2014,0.1029142090871577,0.20138714553219303,0.04022375093072491
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2016,0.12147884452989578,0.23522654140834345,0.058341009214902304
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2018,37.847938211373354,39.9777349918685,33.58929749289979
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2014,0.017257739181316584,0.01831927347352234,0.015587198897326012
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2014,453.06128622422625,456.67457474296714,450.895081619048
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,1996,242.78850685709804,254.62169262479117,217.6543555879216
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2014,130.36665192967308,135.55386082640814,120.64847601819281
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2021,128.00997264818005,156.2128572683,101.38050642837001
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2014,27.26446788519394,31.60300395477066,22.96590525569173
1,Deaths,102,United States of America,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2020,100.122545010948,102.8781723175734,97.00393554793038
1,Deaths,102,United States of America,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2020,0.14558909893057448,0.15259438076902182,0.1342022334390644
1,Deaths,102,United States of America,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2020,1.5186893049428183,1.5190175216200492,1.5183801578102356
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2012,121.05083459446323,138.0624493668806,104.55501684501571
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2014,407.8488899291326,457.01772531029013,359.1713332044097
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2014,20.86397305284704,24.170343841204957,17.836789180114533
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,295,"Communicable, maternal, neonatal, and nutritional diseases",3,Rate,2020,84.13816162260228,96.05055068530994,72.84875294218197
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,297,Tuberculosis,3,Rate,2020,9.237051382882736,11.255755319766447,7.516150908691892
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,298,HIV/AIDS,3,Rate,2020,17.209075162890993,17.298736424081497,17.112737436531003
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2016,127.24824790393865,132.46067337809762,117.54920203114843
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2016,0.03431929446800834,0.03726792074702893,0.030691822603429533
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2002,215.68762288851948,226.9494660661591,192.2859800856208
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2014,12.398288249743326,13.022231205497096,11.323796059693247
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2014,19.530395902685015,20.686300232940475,17.22673240508054
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2015,12.444337342037883,13.048077385358004,11.388106206535431
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2015,20.142022020185212,21.29604553463952,17.794709587882508
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2002,204.1618060970814,227.0559576887748,181.77797548337216
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2016,401.6531397905346,436.8826979522949,368.18126216856047
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2016,21.365391309243176,24.65147120783873,18.550413921253483
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2015,128.02514901305673,133.25480123660284,118.3249763688371
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2014,116.2576476108189,133.23129032221803,99.96582521869266
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2014,25.624290552002627,29.88230425926895,21.37111474576807
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2016,0.008370337723884944,0.01500287309420378,0.0033719846579275095
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2021,37.017843250287456,39.13644001941961,32.56186825910335
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2019,37.06619403637323,39.133530252189765,32.90581459492428
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2013,131.63449631686748,136.8277903391259,121.73642504709122
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2018,121.33285711964736,126.45938829945224,111.88131939841209
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2016,26.571247955592415,30.189624908147643,22.597960320672833
1,Deaths,102,United States of America,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2020,144.25871885625907,153.2454512140506,126.10087092387471
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,491,Cardiovascular diseases,3,Rate,2020,127.09733474009026,150.68516268137338,105.30453004944552
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2016,24.683119396221205,28.545639961782733,20.91335351812647
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2018,0.13818768655799188,0.28655831233502105,0.0662151093860097
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2002,39.173343007209624,40.905483444524926,35.654104733948905
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1996,34.40318102015114,35.76771226597206,31.624950348590975
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2016,0.018629475043290027,0.019827302492741703,0.01693838740941157
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2016,455.63601292709245,459.6787301226947,453.5812741785797
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2015,0.11782340259031335,0.23128437913939037,0.057206036193903735
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2018,0.2489405204294203,0.29268331906083106,0.2072886749423886
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2015,0.31452755574756075,0.3666510687327251,0.26920775168648164
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2019,119.24335740605197,124.29488490181345,109.8694976876891
1,Deaths,102,United States of America,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2020,36.73331345924281,38.765060241470145,32.416366945824045
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2002,155.96319037483943,160.6074481785251,145.98298749991255
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1996,164.91220804014432,169.73666983543345,155.18570444169663
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2016,115.28076225609182,127.81679889638205,102.19653813281927
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2014,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2020,118.20950491854805,123.31998015812141,108.43970037605771
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2016,12.518440135906204,13.117199089653772,11.493233937985027
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2016,20.802444421569792,22.023104593723332,18.39791544599964
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2018,0.03351917752289429,0.03648633326857495,0.029936262791398997
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2018,399.3425661119406,450.17477550365885,354.1586066498757
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2018,21.749033203797012,25.182781935839124,18.346609511222784
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2019,0.23212606551307416,0.2727831432898705,0.19567187906296465
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2015,0.019774701319269852,0.03571968749511978,0.008275273571910475
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2019,0.15280889300582828,0.3190540518225254,0.07219236462664437
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2015,401.8631055689324,440.2811793880309,364.03535932198406
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2015,21.00668799941812,24.179164469879368,18.084259401069318
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,1996,0.5591971395975971,0.6830156941730736,0.45458409844821024
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2019,0.033459709603885814,0.03665382852710137,0.02983399389215663
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2017,0.12715061009589987,0.25498605976194183,0.06100915289412183
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2018,28.213335564985446,32.648218723676806,23.840874455145148
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2017,0.2646373804346253,0.310869633879946,0.22472186928487595
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2016,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2017,394.1939408099309,440.6308127997611,354.30682916826873
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2017,21.221742374134614,24.666993237851607,18.102947856864027
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2017,27.08531307534714,31.10001406124734,22.92458730455778
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2018,0.02511775340544999,0.026944273049903853,0.02243049997113276
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2018,446.6655042544946,450.51458462633,444.5911731985423
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2017,0.03460289518869018,0.0374910791324296,0.031036933552405326
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2017,0.020841012004530906,0.022263566038055047,0.018830320808523843
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2017,453.4057604856418,457.10262668212533,451.28273410516516
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2018,0.0,0.0,0.0
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2018,0.004623034991438319,0.01114786103229214,0.001015647888991975
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2019,408.4911644724633,459.0061717967919,364.6610779996883
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2019,22.52795252151814,25.976286796029417,18.757005367563593
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,1996,0.7093344832836386,1.4162352189439051,0.2897095968036075
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2019,0.029139793897718817,0.03153769049278568,0.025880201815033185
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2019,442.8194724839733,446.8650616662225,440.56297595611903
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2019,0.0027950874823627235,0.005441531621825282,0.000742100191863548
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2018,23.732989025637792,28.129036776387746,19.63573370300166
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1996,599.1965452030544,671.3114878515636,536.4023984494889
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,1996,27.893647062274393,33.13114564847788,23.738132432630508
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,2021,0.22360131309097153,0.2856815558006428,0.1741022619625215
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2018,12.541372747648568,13.15383311069076,11.51297901499613
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2018,21.28475855746711,22.497851082977967,18.820295377153865
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2019,29.51845737735564,33.91555505477347,24.582656475958903
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,1993,26.377468328850032,31.007262967447748,22.755134946159938
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2019,24.030229423579218,28.455206015819883,19.709087329705095
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2018,115.40343538032798,133.01269421334024,99.39175391034318
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,1996,27.979555479868267,33.195468939552825,24.09714342193973
1,Deaths,102,United States of America,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2019,12.627430117719804,13.228772408080392,11.587324046843818
1,Deaths,102,United States of America,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2019,21.614299178266304,22.883646235292886,19.115436838476143
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,1996,0.0513438008682687,0.05508039425717504,0.047216148059433756
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,1996,0.5758201151661573,1.1990677447759617,0.25630189048058616
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,345,Malaria,3,Rate,2017,0.004791441871585282,0.00936666299986664,0.001871193329323844
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,2017,23.678112854956147,28.150077528967877,19.92078797350984
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2019,118.1249063027586,134.30003450939768,103.09195526421826
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,2017,113.78756286041204,128.51617027449052,99.69665517374406
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,2021,411.0804291218226,502.2157452692138,330.5713228265588
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,587,Diabetes mellitus,3,Rate,2021,22.792160675125306,28.514358833453485,17.27602667842362
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,508,Chronic respiratory diseases,3,Rate,1996,63.808664668256206,73.94516747682859,54.45668965952324
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2017,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,1996,0.0707409766228447,0.07535772725437972,0.0648583359392103
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1996,555.4038661595634,559.3940404843055,553.1407165598587
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,589,Chronic kidney disease,3,Rate,2021,29.898599553073254,37.14032083185677,22.76902663177296
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,2021,0.27309640624513,0.5698911545524946,0.1166589650764974
1,Deaths,102,United States of America,3,Both,27,Age-standardized,345,Malaria,3,Rate,2019,0.0,0.0,0.0
1,Deaths,102,United States of America,3,Both,27,Age-standardized,393,Sexually transmitted infections excluding HIV,3,Rate,1993,0.059231878614865896,0.06382220071988792,0.054685889469157103
1,Deaths,102,United States of America,3,Both,27,Age-standardized,400,Acute hepatitis,3,Rate,1993,0.06433758981021122,0.06848778430895437,0.058987463532166814
1,Deaths,102,United States of America,3,Both,27,Age-standardized,409,Non-communicable diseases,3,Rate,1993,567.6121381225154,571.1834773724878,565.455108138017
1,Deaths,18,Kingdom of Thailand,3,Both,27,Age-standardized,1029,Total cancers,3,Rate,1996,147.99365016288093,169.2208031947147,128.9053430461749
